"ID","T_NLA","T_NLB","T_NLC","T_SLA","T_SLB","T_SLC","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foldChange","log10padj"
"WBGene00000492",16.8483051224061,10.4893388189225,13.3099838344521,41.3523779550694,29.6596576349276,31.5794396568515,23.8731838371049,1.33314484676568,0.451225339026874,8.83941322094016,0.00294793910407163,0.00834834022911593,2.51951290661306,2.07839985996395
"WBGene00000524",31.4501695618247,48.9502478216385,37.7116208642811,98.2118976432899,72.5013853298231,77.6683515884727,61.082278801555,1.07347540471338,0.329870070338148,10.5595978759102,0.0011558633858789,0.00369012580760577,2.10449692942949,2.43295882716951
"WBGene00000544",26.9572881958498,29.1370522747848,21.0741410712159,149.040862213063,210.089241580737,214.228090645128,108.421112663463,2.89512778217807,0.327363567133955,76.6888216162947,2.0013297749357e-18,9.3888714483538e-17,7.43909840648259,16.0273866072236
"WBGene00000546",31.4501695618247,57.1086224585783,55.4582659768839,378.201956714072,326.256233984204,329.450370474181,196.320936528291,2.84452495034268,0.294141255841376,87.8089749192557,7.20910846567566e-21,5.4386553415827e-19,7.18269348113606,18.2645084624188
"WBGene00000558",66.2700001481307,53.6121761856041,29.9474636275173,68.9206299251157,556.118580654893,486.494070389335,210.227153488433,2.89148863031451,0.678367318963872,15.9555273192045,6.48481483226943e-05,0.000278981964579626,7.42035716691504,3.55442387176842
"WBGene00000594",222.397627615761,759.894323326389,362.697059488821,2322.6252284764,11311.0399908312,8191.02384829201,3861.61301300509,4.02042820498074,0.60961963851078,34.133650144299,5.14537469521014e-09,4.71931738200326e-08,16.2281676293205,7.32612081464313
"WBGene00000596",6.73932204896244,12.8203030009053,34.384124905668,55.1365039400926,107.928198615987,169.846175451715,64.4757713272217,2.6236409856372,0.648070163476553,15.070220471572,0.00010358460654888,0.000427404530790993,6.16303500603701,3.36916087831819
"WBGene00000599",156.12762746763,611.878097770482,410.391168228941,1493.85465362688,6972.49118234424,5383.01421393953,2504.62615722962,3.55503198270833,0.616706150402083,27.2343800226647,1.80225250765679e-07,1.25872080893394e-06,11.7536096258674,5.90007058806964
"WBGene00000601",64.0235594651432,475.516693124489,482.48691399889,1472.31695677528,5229.98629629224,5918.1576913678,2273.74801850397,3.62630495016856,0.713864197172108,21.0045937105621,4.58183480331243e-06,2.45086455719823e-05,12.3488513673947,4.61068068862011
"WBGene00000602",68.5164408311181,205.124848014485,297.256305636098,771.049547287232,2009.44180476635,2100.45948636518,908.64140548341,3.09582273984876,0.562928216409538,25.9022789737176,3.59144888644872e-07,2.39448988655426e-06,8.54939742314173,5.62078699291787
"WBGene00000603",62.9003391236494,307.687272021728,224.051394546611,1760.06058671264,7691.73787999124,5903.64821909303,2658.34761524815,4.69077429726229,0.638995888031405,39.7999033867918,2.81359021183132e-10,3.31845132871485e-09,25.8263936523432,8.47906454771474
"WBGene00000606",2.24644068298748,109.555316553191,54.3491006573462,428.169413409781,1744.97652418824,1566.16950730602,650.911050466261,4.49252055087466,1.26855763958795,9.43392058379297,0.00213008424722054,0.00630405565867636,22.510411903628,2.20037996110395
"WBGene00000610",1.12322034149374,8.15837463693975,5.54582659768839,38.7678543328776,108.752077994735,124.610761889198,47.8263526321554,4.2035180438403,0.703794465259824,33.6490052310595,6.60086263745689e-09,5.9118314145523e-08,18.4240463917342,7.22827795904719
"WBGene00000611",70.7628815141056,132.864958373019,131.990673024984,282.574582692974,668.16617616462,629.028298029719,319.231261633237,2.23507879116828,0.423160741690935,25.7606741614557,3.86483580879238e-07,2.56146696183833e-06,4.70788405765098,5.59151124134292
"WBGene00000615",108.952373124893,117.713691190131,115.353193231919,924.397948870614,2413.96657973161,2123.50394233099,967.31462141336,3.99732554321717,0.385607719469356,86.3676449983621,1.49409470584864e-20,1.04699155370514e-18,15.9703668005262,17.9800568218494
"WBGene00000616",86.487966295018,278.550219746943,338.295422458992,797.756291383214,2880.28230810297,3230.491327059,1268.64392250769,3.29612108161571,0.607845195804014,24.7077604807425,6.67149979783867e-07,4.21479738265568e-06,9.82270983103283,5.37522329831318
"WBGene00000617",6.73932204896244,13.9857850918967,9.9824878758391,23.2607125997265,86.507334768539,72.5473613738481,35.503833959802,2.57259330219192,0.626602895885501,16.0912807536877,6.03613115567009e-05,0.000261593721719767,5.94877784431116,3.58237268334158
"WBGene00000618",3.36966102448122,39.6263910937074,11.0916531953768,34.4603149625579,311.42640516674,285.068455280768,114.173813453939,3.54670989652867,0.896255188604759,13.137022337086,0.000289517607231604,0.00107489719570507,11.686004918763,2.96863307014186
"WBGene00000621",1.12322034149374,37.2954269117246,23.2924717102912,128.364673235528,266.936918714349,243.247035194667,116.709957684676,3.37296438572652,0.761981464503794,16.7699728055505,4.21957564398276e-05,0.000189310080057389,10.360088239232,3.72282626085527
"WBGene00000623",5.6161017074687,11.6548209099139,1.10916531953768,20.6761889775347,74.9730234660671,53.770397253558,27.9666162723467,3.03126637865358,0.774905068862154,14.3789623756499,0.000149462854246805,0.000596000924506069,8.17527000105482,3.22475306658934
"WBGene00000625",76.3789832215743,236.592864471253,140.863995581285,901.137236270888,4369.85622487934,3192.08390044932,1486.15220081228,4.22126104539883,0.593158180652413,39.2103781851064,3.8051226237707e-10,4.37093235273743e-09,18.6520338175923,8.35942591486935
"WBGene00000626",6.73932204896244,73.4253717324578,72.0957457699491,778.803118153807,1966.60007707145,1817.09802782262,785.793610433208,4.90556375488983,0.695469299393659,36.4931519294883,1.53203557949237e-09,1.57028958906598e-08,29.9724218066232,7.80402024865074
"WBGene00000628",0,0,1.10916531953768,3.44603149625578,11.5343113024719,8.53498369104096,4.10408196821771,4.27366738062585,1.52252026731603,8.83957804334841,0.00294767288418713,0.00834834022911593,19.3420309131256,2.07839985996395
"WBGene00000631",1.12322034149374,5.82741045495697,5.54582659768839,16.368649607215,84.859576011043,77.6683515884727,31.898839100145,3.84220997159965,0.819954751533955,20.5249436310755,5.88592160165765e-06,3.09699701490928e-05,14.3423544450127,4.50905921324478
"WBGene00000634",15.7250847809124,31.4680164567676,15.5283144735275,84.4277716582667,218.328035368217,236.419048241835,100.316045163254,3.10653462041778,0.516684268597315,32.6714894028853,1.09126214889489e-08,9.44519817555121e-08,8.61311217340558,7.02478892544512
"WBGene00000636",17.9715254638998,57.1086224585783,76.5324070480998,297.220216552061,902.971799107797,862.886851164241,369.11523696578,3.76631287814068,0.579013084913992,34.7087796140694,3.8290084852296e-09,3.6027097814958e-08,13.6073372724675,7.44337072132773
"WBGene00000637",2.24644068298748,6.99289254594836,6.65499191722607,18.9531732294068,45.3133658311395,45.2354135625171,20.8993796282042,2.78713325156265,0.668053246930975,17.5505306127248,2.79772700887001e-05,0.000129437381062306,6.90256826843259,3.88794028282772
"WBGene00000638",42.6823729767621,61.7705508225439,73.2049110894868,96.488881895162,151.59380568963,245.80753030198,111.924675462594,1.47502403910217,0.430597528535845,11.3830500953453,0.00074117314670037,0.0024806490529452,2.77988275947302,2.60543467270891
"WBGene00000639",11.2322034149374,96.7350135522857,64.3315885331853,687.483283503029,2253.31010087575,2032.17961683685,857.54530111934,4.85180017662179,0.680680023325399,37.3947360002685,9.64821855582953e-10,1.03185417862729e-08,28.8760234700967,7.98638167275934
"WBGene00000641",34.8198305863059,108.3898344622,48.8032740596578,216.238476390051,880.727055881601,815.944440863516,350.820485373888,3.3174695486705,0.596859029040598,26.192720712621,3.08985078989918e-07,2.08917323493062e-06,9.96914341719765,5.68002554668551
"WBGene00000645",1.12322034149374,3.49644627297418,1.10916531953768,9.47658661470341,41.1939689373995,34.9934331332679,15.2321367698961,3.91419786603107,0.955498122769308,17.820821576741,2.42712652726487e-05,0.000114184031119753,15.0761679413686,3.94239462885288
"WBGene00000646",0,0,0,2.58452362219184,48.6088833461314,61.4518825754949,18.7742149239697,7.49424188887621,1.60714449798374,20.2082094183067,6.94542341410809e-06,3.60800097206831e-05,180.298288149689,4.44273335412238
"WBGene00000647",89.8576273194992,257.571542109098,232.924717102912,1719.56971663164,5192.08784486983,4350.28118732358,1973.71543922609,4.27853351345442,0.51197336868061,53.8031437769122,2.21617825730571e-13,4.49352947377191e-12,19.4073806924591,11.3474124053577
"WBGene00000649",22.4644068298748,228.434489834313,136.427334303134,1442.16418118305,5976.42101343792,4600.35620947108,2067.71127250989,4.95592480966748,0.731940496004327,33.0495185207735,8.98412941319395e-09,7.87781148754829e-08,31.0371634949194,7.10359441587228
"WBGene00000653",44.9288136597496,163.167492738795,126.444846427295,864.953905560202,2848.97489171055,2649.25893769911,1116.28814796595,4.24983505818664,0.563570205689925,44.0852993766548,3.14373099977906e-11,4.42075623713683e-10,19.0251385915253,9.35450343166391
"WBGene00000655",3.36966102448122,10.4893388189225,9.9824878758391,80.120232287947,162.304237613354,138.266735794864,67.4221155692346,3.9996212667855,0.523498674916597,57.3458168977984,3.65539938187178e-14,8.36347388628258e-13,15.9958002655197,12.0776132947772
"WBGene00000657",69.6396611726119,344.982698933453,663.280861083532,1188.01935833418,2329.10700372057,3156.23696894695,1291.87775869855,2.63013618082614,0.67994683748055,13.2789973723002,0.000268395997224298,0.00100583937380008,6.19084432115987,2.99747136783081
"WBGene00000663",0,5.82741045495697,33.2749595861304,94.7658661470341,102.161042964751,196.304624893942,72.055650674469,3.3276258668011,0.952374069516812,10.4974127641936,0.00119541812576643,0.00380118905835129,10.0395720367316,2.42008052951375
"WBGene00000664",12.3554237564311,22.1441597288365,18.8558104321405,53.4134881919647,192.78777462703,203.986110215879,83.9237944920469,3.0779958149052,0.572094418243756,26.1486961971228,3.16110479048431e-07,2.13218618731499e-06,8.44440524480566,5.67117487441425
"WBGene00000665",22.4644068298748,53.6121761856041,25.5108023493666,219.684507886306,827.99877564173,813.383945756203,327.109102441514,4.19700569195103,0.566308501875482,43.9901527637028,3.30032067330843e-11,4.62155272881017e-10,18.3410673336212,9.33521208759099
"WBGene00000666",10.1089830734437,46.6192836396557,61.0040925745723,182.639669301557,746.434717145679,812.530447387099,309.889532187001,3.88687364520528,0.685245703003769,26.0638401566526,3.30312545424205e-07,2.21904312505599e-06,14.7933167578632,5.65383425757337
"WBGene00000667",152.757966443149,522.135976764144,732.049110894868,1598.09710638862,4885.60471597558,4765.93489307727,2109.42996159061,2.9992375608088,0.597004400725599,21.7232505444563,3.14950848896844e-06,1.73455995308265e-05,7.99577325637272,4.76081068467001
"WBGene00000669",2992.25898973932,3766.83811808418,4025.16094460223,7570.0696893999,9591.6037273841,9377.3865813467,6220.55300842607,1.29919806962526,0.212448457758304,36.2194673032792,1.76300604701223e-09,1.78087004073346e-08,2.46092052954095,7.74936777208738
"WBGene00000672",28.0805085373435,310.018236203711,174.138955167415,1020.88683076578,6465.80536441423,4549.14630732483,2091.34603373555,4.5545962446557,0.793071312986584,24.6426459544297,6.90075864995432e-07,4.34325087822003e-06,23.5001204242232,5.3621850838591
"WBGene00000673",5361.13068994962,8005.69648301988,9848.27887217505,21050.0833948785,19048.9151160323,20108.4215760925,13903.754355358,1.37487415786191,0.27097425822778,24.8291658208549,6.26424399908664e-07,3.9800287745335e-06,2.59345288000158,5.40011378808311
"WBGene00000677",5179.16899462764,8316.88020131459,10348.5124312865,13994.3339062947,17327.007214449,18776.9641202901,12323.8111447104,1.07110105187991,0.308276574322837,11.8056138800038,0.00059052387245892,0.00202624335503831,2.10103624748425,2.69330839638769
"WBGene00000678",131.416779954768,275.053773473969,181.903112404179,976.088421314451,4166.35801832859,3210.0073662005,1490.13791194608,3.8276306054109,0.527166995488982,42.326033341187,7.72572953706438e-11,1.01722105571348e-09,14.198145569267,8.992584658833
"WBGene00000681",48.2984746842308,205.124848014485,138.64566494221,870.122952804586,3803.02721230072,3239.87980911915,1384.1831603109,4.33536326847869,0.623201216979342,37.0833138687779,1.13188168275308e-09,1.19375027851061e-08,20.187120988621,7.92308651408413
"WBGene00000683",30.326949220331,188.808098740606,113.134862592843,633.208287437001,4467.0739915716,3211.71436293871,1440.71109208352,4.64510146994019,0.736044495804472,29.6002936143552,5.3096895320788e-08,4.07920551758054e-07,25.0215883766901,6.38942441360845
"WBGene00000684",1.12322034149374,10.4893388189225,29.9474636275173,93.0428503989062,178.781825188314,139.973732533072,75.5597384847042,3.30668523443024,0.747574239177974,17.1260158163646,3.49798626492446e-05,0.000158593053505563,9.89490073573791,3.79971583902517
"WBGene00000685",40.4359322937746,68.7634433684922,42.1482821424318,264.482917337631,935.103094878969,751.078564811604,350.335372472151,3.68900317011069,0.495415495050725,46.177619676572,1.08003678972634e-11,1.64291154898608e-10,12.8973536438987,9.78438581746652
"WBGene00000687",38.1894916107872,177.153277830692,105.370705356079,451.430126009508,3338.35924268686,2516.96669048798,1104.57825566365,4.29789689304967,0.710553926802823,28.1194254081911,1.14055304760445e-07,8.26379298659512e-07,19.6696160719753,6.08282057071224
"WBGene00000689",4.49288136597496,33.7989806387504,15.5283144735275,53.4134881919647,245.516054866901,259.463504207645,102.035537290794,3.37760749493575,0.746493350677576,17.6179365248068,2.70029500797563e-05,0.000125345179583082,10.3934844243068,3.90189236310762
"WBGene00000692",222.397627615761,300.69437947578,368.242886086509,628.900748066681,1118.00431696102,1146.2483097068,630.748044652092,1.69859447209744,0.334392802104361,24.5449054704497,7.25980321084269e-07,4.54191946862881e-06,3.24584581917031,5.34276057038933
"WBGene00000694",6.73932204896244,19.8131955468537,31.056628947055,98.2118976432899,143.35501190215,233.005054765418,88.6968518089549,3.04152640502948,0.559093553436646,26.7558385952245,2.30853159880607e-07,1.58521062799525e-06,8.23361736582946,5.79991302461427
"WBGene00000699",34.8198305863059,348.479145206427,174.138955167415,1187.15785046012,6273.84146916594,5126.9647032083,2190.90032563242,4.49732673827403,0.763762258730423,26.0465745985798,3.33279620141322e-07,2.23628488707006e-06,22.5855280340983,5.65047287117859
"WBGene00000700",1.12322034149374,4.66192836396557,15.5283144735275,27.5682519700463,62.6148327848472,104.980299399804,36.079474555614,3.19105162928498,0.81025317720478,14.1373999686874,0.00016993142468583,0.000667844538228937,9.13276448260781,3.1753246214271
"WBGene00000702",3.36966102448122,4.66192836396557,2.21833063907536,36.1833307106857,72.5013853298231,52.9168988844539,28.6419224920808,3.98565335920851,0.654108257469269,42.6612665177431,6.50884535758463e-11,8.67147815726012e-10,15.8416791644519,9.06190686551989
"WBGene00000703",1728.63610555887,2433.52660599003,2845.00904461414,4073.20922857434,5197.85500052107,6934.67424897078,3868.81837237154,1.20959813906179,0.303460009605301,15.4497690350374,8.47272967664856e-05,0.000356715124747386,2.31273206939264,3.44767847615345
"WBGene00000704",25.834067854356,102.562424007243,90.9515562020896,483.305917349874,2211.29225255961,1915.25034026959,804.86609304046,4.39374793252027,0.63204867089296,37.0635861231778,1.14339128998774e-09,1.20513010224762e-08,21.0208329564676,7.91896606542257
"WBGene00000705",6.73932204896244,2.33096418198279,3.32749595861303,15.507141733151,70.8536265723271,49.5029054080376,24.7102426505123,3.4515895788208,0.781274990480351,18.987538190455,1.31574982183964e-05,6.49268651036248e-05,10.9403696471386,4.1875755658792
"WBGene00000708",10.1089830734437,26.8060880928021,12.2008185149145,51.6904724438368,163.128116992102,137.413237425759,66.8912860904764,2.84587056825314,0.578142322247822,22.2964469311705,2.33638505703809e-06,1.31927771191079e-05,7.18939598549311,4.87966377454062
"WBGene00000711",21.3411864883811,127.037547918062,105.370705356079,1188.01935833418,3676.97366735228,2834.4680837947,1325.53509154061,4.92364483916039,0.622592621779176,45.5702572145691,1.47260795530056e-11,2.19619216699677e-10,30.3504255353873,9.65832966175612
"WBGene00000712",1164.77949412901,2002.29823232321,2654.23260965366,4424.70444119243,7798.84219922847,8447.07335902324,4415.32172259167,1.82816204949748,0.388983182349236,20.7631485446852,5.19735008402919e-06,2.75721315195822e-05,3.55084417224038,4.55952965858012
"WBGene00000714",4.49288136597496,20.9786776378451,27.729132988442,78.3972165398191,121.934148054703,143.387726009488,66.1532970993786,2.69177424652556,0.568795491994825,20.7567991552748,5.21461075943561e-06,2.7654940151687e-05,6.46107511025311,4.55822727705452
"WBGene00000717",244.862034445635,932.385672793115,835.201485611872,1867.74907097064,9972.23600036567,7490.30168725755,3557.12265857408,3.26387628635953,0.641760821231266,21.7385312373218,3.1245215816005e-06,1.72249794103506e-05,9.60560368713141,4.76384128854814
"WBGene00000718",13.4786440979249,138.692368827976,80.9690683262505,373.894417343753,1737.56160977951,1623.35389803599,661.325001068568,4.00226313129785,0.755927576632705,22.1824975128846,2.47923638572478e-06,1.3952369283642e-05,16.0251186256841,4.85535203759173
"WBGene00000719",11.2322034149374,103.727906098234,82.0782336457882,473.82933073517,1946.8269719815,1872.57542181439,748.378344615003,4.44591982642651,0.730501852112249,28.1996819745398,1.09422546008286e-07,7.96440156691337e-07,21.7949173315636,6.09884685086739
"WBGene00000720",78.6254239045618,531.459833492076,444.775293134609,2213.21372847028,4245.45043868839,4383.56762371864,1982.84872356809,3.36163261505095,0.610402336208316,25.3031517731808,4.89907577998153e-07,3.18515998304078e-06,10.2790327918111,5.49686874919774
"WBGene00000726",93.2272883439804,122.375619554096,113.134862592843,230.884110249138,227.390708534445,236.419048241835,170.571939586056,1.07992010225399,0.219338312999489,24.0711286104926,9.28419199642838e-07,5.68525219583848e-06,2.11391900714936,5.2452502653946
"WBGene00000727",12.3554237564311,92.0730851883201,44.3666127815071,225.715063004754,1296.78614214934,1091.62441408414,460.486790160748,4.13585610600101,0.740986728316947,24.4937014654284,7.45531534770077e-07,4.65727793522165e-06,17.5799139780921,5.33186784363667
"WBGene00000728",302.146271861816,506.984709581256,620.023413621562,1097.56103155747,1590.91108036237,1602.86993717749,953.416074026994,1.58627041748985,0.332562208250866,21.7440046783535,3.11561990377371e-06,1.7192883739177e-05,3.00272096966226,4.76465127357619
"WBGene00000729",1.12322034149374,0,7.76415723676375,20.6761889775347,49.4327627248794,81.0823450648891,26.6797790575935,4.07577350848414,0.936904734617202,17.7166421247834,2.56373823243842e-05,0.000119769840772325,16.8628152384946,3.92165252781583
"WBGene00000730",6.73932204896244,19.8131955468537,23.2924717102912,69.7821377991797,281.766747531813,343.959842748951,124.225619564342,3.80284193772475,0.655578575812295,28.4506181666533,9.61190717324782e-08,7.08539706591349e-07,13.9562741533031,6.14963580685573
"WBGene00000732",292.037288788372,702.78570086781,915.061388618584,1126.85229927564,2692.43780974843,2854.9520446532,1430.68775532534,1.80512439883652,0.498006621419157,12.3737365771783,0.000435415339555738,0.00154498646332193,3.49459289789913,2.81107532137206
"WBGene00000734",6.73932204896244,87.4111568243545,98.7157134388534,393.709098447223,1264.65484637816,1289.63603571629,523.477695475641,3.93421058002454,0.770440118852392,20.7963735274219,5.10795939435981e-06,2.71581282338851e-05,15.2867581195988,4.56610016538223
"WBGene00000735",10.1089830734437,73.4253717324578,87.6240602434766,280.851566944846,746.434717145679,917.510746786903,352.659240987801,3.50634434008928,0.690725018304136,21.4431571498635,3.64474405425437e-06,1.98769695280535e-05,11.3635707831583,4.70164982806584
"WBGene00000739",331.350000740653,705.116665049793,588.966784674507,1271.58562211838,5802.58246452209,4116.42263418905,2136.00402854908,2.78345296560929,0.536352711172651,23.6074122567918,1.18131593716699e-06,7.09382549862776e-06,6.88498239612873,5.14911949896461
"WBGene00000740",52.7913560502058,367.126858662289,178.575616445566,1139.7749173866,5650.98865883246,4522.6878578826,1985.32421087662,4.24081133209774,0.707406428529785,27.6704130924223,1.43846063223996e-07,1.022118738598e-06,18.9065120972528,5.9904986496783
"WBGene00000741",20.2179661468873,139.857850918967,51.0216046987332,347.18767324777,1617.2752204823,1077.11494180937,542.112542884005,3.84971645061002,0.707147626613706,23.837958244416,1.04795395700287e-06,6.34990335451668e-06,14.417173550956,5.19723288461661
"WBGene00000742",6.73932204896244,50.1157299126299,27.729132988442,124.057133865208,842.004725080446,569.283412192432,269.988242681353,4.18339209893742,0.757980068012425,24.101593686055,9.13846351823253e-07,5.6042104358608e-06,18.1688109241029,5.25148556549596
"WBGene00000743",5.6161017074687,33.7989806387504,21.0741410712159,61.1670590585402,296.596576349276,263.730996053166,113.66397581307,3.3628289615134,0.709727993103099,19.3342747622496,1.09719083935698e-05,5.50473241175112e-05,10.2875601550477,4.25926378748686
"WBGene00000745",20.2179661468873,9.32385672793115,5.54582659768839,23.2607125997265,58.4954358911073,57.1843907299744,29.0046981155525,1.98579731541147,0.627395335127445,9.73136166379662,0.00181150236819274,0.00547735000225528,3.96081499274913,2.26142950679963
"WBGene00000746",1.12322034149374,11.6548209099139,5.54582659768839,53.4134881919647,238.101140458169,164.72518523709,79.0939469560534,4.64453085267857,0.748690472708233,32.9430010166917,9.4900781303896e-09,8.26520169151144e-08,25.0116937512646,7.08274654409596
"WBGene00000747",1.12322034149374,1.16548209099139,2.21833063907536,18.9531732294068,71.6775059510751,75.1078564811604,28.3742614555338,5.19598901776291,0.956313196890484,34.3870177325879,4.51726368911981e-09,4.18215214291755e-08,36.6562936953409,7.37860017198997
"WBGene00000748",11.2322034149374,121.210137463105,130.881507705446,1088.94595281683,3173.58336693726,2579.27207143258,1184.18753996169,4.69960530529492,0.723988095140263,31.2288864589098,2.29328120240359e-08,1.87446918388752e-07,25.9849667041241,6.72712169494775
"WBGene00000749",10.1089830734437,30.3025343657762,13.3099838344521,107.688484257993,614.614016546001,277.386969958831,175.568495339416,4.22057156038966,0.66714411768509,32.4768581361868,1.20620351986188e-08,1.03597418208445e-07,18.6431218682399,6.98465106767763
"WBGene00000753",4.49288136597496,43.1228373666816,53.2399353378086,194.700779538452,743.139199630687,728.034108845794,294.454957014233,4.04607478272098,0.748953475960774,23.2957894747878,1.38903753951979e-06,8.24073705698809e-06,16.5192328271127,5.08403394297917
"WBGene00000755",4.49288136597496,18.6477134558623,5.54582659768839,89.5968189026504,450.662020175151,332.864363950597,150.301604074654,4.93340116270905,0.707691920847906,38.7967479108855,4.70310754674631e-10,5.31495581598565e-09,30.5563679216276,8.27450034147999
"WBGene00000756",8.98576273194992,40.7918731846988,6.65499191722607,73.2281692954354,275.175712501829,200.572116739463,100.901437728434,3.28596828894313,0.725288038235902,17.7957753539174,2.45928692406931e-05,0.000115469967491766,9.75382635696003,3.93753095645256
"WBGene00000759",16.8483051224061,48.9502478216385,35.4932902252057,115.442055124569,191.140015869534,218.495582490649,104.394916109,2.37572608570684,0.45291573239565,25.7537770387752,3.87867205352416e-07,2.56962023545975e-06,5.18996959142554,5.59013105636954
"WBGene00000771",6.73932204896244,25.6406060018107,28.8382983079796,445.39957089106,408.644171859003,421.628194337423,222.81502724104,4.38187984306803,0.421586345226532,93.3688379958969,4.3403081024736e-22,4.10686328249875e-20,20.8486179103652,19.3864897545714
